Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename
105643086,"Jan 11, 2014, 8:20:23 PM",Watching Man of Steel w couple easy tempo efforts,Ride,,5053,38.87,36,FALSE,Kestrel Legend,activities/115477047.fit.gz
105890216,"Jan 12, 2014, 5:24:30 PM",Run home from Swim Practice + Pickett Climb,Run,,3724,12.28,84,FALSE,,activities/115748040.tcx.gz
106440269,"Jan 14, 2014, 10:36:36 PM",Night time muddy run on trail with 2 strong efforts,Run,,2834,9.39,56,FALSE,,activities/116345354.tcx.gz
106883294,"Jan 16, 2014, 11:04:23 PM",Hard trainer throw down before swim practice,Ride,,3835,29.92,39,FALSE,Kestrel Legend,activities/116823615.tcx.gz
107088346,"Jan 17, 2014, 10:57:56 PM",Transition run with the Mimz,Run,,1298,3.85,18,FALSE,,activities/117046752.tcx.gz
107088352,"Jan 17, 2014, 10:04:54 PM",Vector Pedals installed...power balance is cool,Ride,,2017,15.72,13,FALSE,Kestrel Legend,activities/117046746.tcx.gz
107088358,"Jan 17, 2014, 7:51:42 PM",Ride to TRI360 Shop,Ride,,6045,20.99,18,FALSE,Kestrel Legend,activities/117046748.tcx.gz
107618042,"Jan 19, 2014, 9:21:37 PM",75% of cape may beach run...gotta hit start button! ,Run,,2588,8.59,,FALSE,,activities/107618042.gpx
107896613,"Jan 20, 2014, 9:27:52 PM",Cape May Beach Run + Channel Rocks at Sunset,Run,,2593,7.75,40,,,activities/117925384.tcx.gz
108109632,"Jan 21, 2014, 11:39:40 PM",Trainer ride 4 x 5' @ high aerobic endurance / low tempo effort,Ride,,3614,0.15,22,FALSE,Kestrel Legend,activities/118157038.tcx.gz
108398458,"Jan 23, 2014, 11:29:36 AM",Muscular Endurance Intervals...leg power balance is off,Ride,,3382,0.04,29,FALSE,Kestrel Legend,activities/118470596.tcx.gz
108924664,"Jan 25, 2014, 6:46:37 PM",Great ride inside w Titus.  Couple high AeT & low tempo efforts,Ride,,9002,0.39,65,FALSE,Kestrel Legend,activities/119036127.tcx.gz
108943735,"Jan 25, 2014, 10:32:04 PM",Transition Run: Drink a Porter + break tready + 25' in the snow,Run,,2117,4.98,24,FALSE,,activities/119056498.tcx.gz
110500700,"Feb 1, 2014, 4:29:15 PM",The smell of PA...mushrooms and Amish horses.  I do miss it.,Ride,,5562,35.23,26,FALSE,Kestrel Legend,activities/120724427.tcx.gz
111389969,"Feb 5, 2014, 7:01:06 PM",Antibiotics make everything hard,Ride,,4063,0.17,33,FALSE,Kestrel Legend,activities/121669780.tcx.gz
112758786,"Feb 11, 2014, 6:07:27 PM",Slip & Slide MTB through Lake Fairfax,Ride,,4917,16.76,25,FALSE,,activities/123181344.tcx.gz
113028188,"Feb 12, 2014, 9:02:09 PM",Pre-snow beach run. WINDY!,Run,,3312,8.95,49,FALSE,,activities/123504086.tcx.gz
113145565,"Feb 13, 2014, 11:33:13 PM",Vector pedals can be sensitive. High cadence -> Muscular End Int -> lost accurate measuring,Ride,,4595,0.01,0,FALSE,Kestrel Legend,activities/123639388.tcx.gz
116823755,"Feb 28, 2014, 10:05:00 PM",Short high end intervals with some steady state at the end,Ride,,3609,0.35,38,FALSE,Kestrel Legend,activities/127809072.tcx.gz
117086090,"Mar 1, 2014, 6:19:57 PM","Ride with Titus & Josh.  Broke a spoke, iphone, and almost Titus's body...what a ride!",Ride,,14054,80.92,57,FALSE,Kestrel Legend,activities/128097826.tcx.gz
118304213,"Mar 6, 2014, 10:12:18 PM",Quick transition run. Shorts were a bad idea,Run,,1218,4.51,,FALSE,,activities/118304213.gpx
118824736,"Mar 8, 2014, 8:26:46 PM",2 laps: cape may beach to channel,Run,,4820,14.03,,FALSE,,activities/118824736.gpx
119877415,"Mar 11, 2014, 3:05:26 PM",Commuting to & from work with Hunter Station hills at end,Ride,,27250,64.57,54,FALSE,Kestrel Legend,activities/131198842.tcx.gz
119992870,"Mar 12, 2014, 1:08:48 PM",Earned my breakfast burrito,Ride,,3801,33.81,,FALSE,Kestrel Legend,activities/131326351.tcx.gz
120088760,"Mar 12, 2014, 7:38:26 PM",Heavy legs but awesome outside!,Run,,2509,8.26,,FALSE,,activities/131431644.tcx.gz
120996940,"Mar 15, 2014, 6:31:36 PM",Long solo ride on road bike to MD,Ride,,20492,114.5,,FALSE,Kestrel Legend,activities/132451082.tcx.gz
120997924,"Mar 15, 2014, 11:20:13 PM",Transition run after 4 hr ride...negative split,Run,,1789,4.82,29,FALSE,,activities/132452223.tcx.gz
121398141,"Mar 16, 2014, 5:31:09 PM",Transition trail run...just time on my feet today,Run,,4154,9.9,50,FALSE,,activities/132901587.tcx.gz
121398143,"Mar 16, 2014, 3:47:39 PM","Pre-Run ""Easy"" MTB. New rock gardens swallowed me",Ride,,5470,17.06,35,FALSE,Kestrel Legend,activities/132901591.tcx.gz
122503962,"Mar 20, 2014, 2:09:08 PM",Windy Commute to and from work,Ride,,31713,54.78,,FALSE,Kestrel Legend,activities/134113743.tcx.gz
122762273,"Mar 21, 2014, 6:50:52 PM",Left work early to get the miles in on the road bike,Ride,,17478,120.65,100,FALSE,Kestrel Legend,activities/134398910.tcx.gz
123109203,"Mar 22, 2014, 3:59:49 PM",Post swim run in Dirty Jerz w Tommy,Run,,7316,19.49,98,FALSE,,activities/134781938.tcx.gz
123418375,"Mar 23, 2014, 8:20:40 PM",Longer transition beach run like a boss,Run,,2784,8.39,,FALSE,,activities/135125179.tcx.gz
123418393,"Mar 23, 2014, 6:18:06 PM","Pre-run ride with plenty of wind, rain, and joy",Ride,,5064,37.41,,FALSE,Kestrel Legend,activities/135125182.tcx.gz
124010234,"Mar 25, 2014, 9:25:28 PM",Pyramid over-gearing trainer ride,Ride,,3304,24.6,,FALSE,Kestrel Legend,activities/135775837.tcx.gz
124370815,"Mar 26, 2014, 11:25:43 PM",Utah snow run up the canyon,Run,,3272,8.3,45,FALSE,,activities/136171905.tcx.gz
124774236,"Mar 28, 2014, 5:20:50 PM","Climbing in SLC, UT: Emigration Canyon -> Big Mountain -> Dell Resevoir",Ride,,11860,73.44,69,FALSE,Kestrel Legend,activities/136616136.tcx.gz
125077353,"Mar 29, 2014, 8:09:20 PM",Rainy recovery run with Sara...still FUN!,Run,,2757,8.05,42,FALSE,,activities/136948188.tcx.gz
125487104,"Mar 30, 2014, 6:35:50 PM",Trainer: 2 x (40' @ 200 watts + 10' @ 250 watts + 5' EZ),Ride,,7649,53.19,52,FALSE,Kestrel Legend,activities/137402470.tcx.gz
125908733,"Apr 1, 2014, 11:32:58 AM",NYC Hudosn Greenway Run...didn't capture first 10',Run,,5204,16.36,75,FALSE,,activities/137864346.tcx.gz
126725257,"Apr 3, 2014, 8:55:11 PM",Recovery ride and sick,Ride,,5455,31.26,,FALSE,Kestrel Legend,activities/138741541.tcx.gz
127315421,"Apr 5, 2014, 12:34:26 PM",Windy but awesome ride with Rob & Kathy,Ride,,13182,86.49,,FALSE,Kestrel Legend,activities/139382439.tcx.gz
127323670,"Apr 5, 2014, 4:34:22 PM",Transition Run and then to swim at Zones Meet,Run,,1467,4.01,,FALSE,,activities/139391774.tcx.gz
128325505,"Apr 8, 2014, 10:03:16 PM",Easy run with the beagle mix,Run,,1357,3.8,,FALSE,,activities/140477465.tcx.gz
128325516,"Apr 8, 2014, 6:45:25 PM",Aerobic birthday cruise to Rosyln and back,Ride,,6158,42.01,,FALSE,Kestrel Legend,activities/140477464.tcx.gz
128326219,"Apr 7, 2014, 11:00:00 PM",Recovery Trainer Ride,Ride,,3600,27.35,,FALSE,Kestrel Legend,
128506034,"Apr 9, 2014, 4:43:14 PM",Easy run to ymca to swim woth athlete,Run,,4456,4.33,,FALSE,,activities/128506034.gpx
128613178,"Apr 9, 2014, 9:48:57 PM",Overgearing: 3 x 6 min up windy ashburn incline 53x13 wildboy style,Ride,,5783,48.29,,FALSE,Kestrel Legend,activities/128613178.gpx
128917869,"Apr 10, 2014, 6:36:54 PM",Lake Fairfax MTB with Titus & TJ,Ride,,5132,19.34,,FALSE,Kestrel Legend,activities/141109375.tcx.gz
128929907,"Apr 10, 2014, 10:03:07 PM",Beagle mix easy run to get sara at metro,Run,,1345,3.85,,FALSE,,activities/128929907.gpx
129234749,"Apr 11, 2014, 9:55:52 PM",Beach WU + 2 miles fast + CD,Run,,2324,8.21,,FALSE,,activities/129234749.gpx
129610507,"Apr 12, 2014, 9:35:01 PM",Soft sand is a bitch. Wonder how many miles this would've been on the road?,Run,,5756,14.85,,FALSE,,activities/129610507.gpx
130088698,"Apr 13, 2014, 7:26:43 PM",Progressive 5 Mile Beach Transition Run,Run,,2835,8.39,,FALSE,,activities/142381268.tcx.gz
130088991,"Apr 13, 2014, 5:21:25 PM",WU with Sara + 30' @ 70.3 effort + CD with Sara. Power data all jacked :(,Ride,,6600,48.51,,FALSE,Kestrel Legend,activities/142381572.tcx.gz
130373646,"Apr 14, 2014, 8:31:25 PM",Ear infection won't keep me off the bike,Ride,,6549,52.05,,FALSE,Kestrel Legend,activities/142688982.tcx.gz
131347919,"Apr 17, 2014, 10:12:30 PM",Tempo bliss (power meter battery died but still nailed it),Ride,,7718,64.96,,FALSE,Kestrel Legend,activities/143739584.tcx.gz
131356597,"Apr 18, 2014, 12:35:00 AM",Transition run with pup,Run,,1451,4.42,,FALSE,,
131637297,"Apr 18, 2014, 8:48:32 PM",4 x 4' gravel hill climb + descend @ 70.3 pace,Run,,2584,9.1,,FALSE,,activities/131637297.gpx
132090094,"Apr 19, 2014, 6:22:08 PM",Antibiotics suck but got best power output during last hour. Props to Titus - first 3 hours were rough,Ride,,21670,129.93,,FALSE,Kestrel Legend,activities/144544132.tcx.gz
133041068,"Apr 22, 2014, 4:05:27 PM",Recovery MTB in the spitting warm rain. Awesome!,Ride,,5245,27.39,,FALSE,Kestrel Legend,activities/145592317.tcx.gz
133189030,"Apr 22, 2014, 11:30:00 PM","Pool pace work: Mainset 12x75 on 1:00, 200 easy, 8x75 on 0:55...woof",Swim,,3900,"3,476",,FALSE,,
133520649,"Apr 23, 2014, 11:21:23 PM",Transition run like butta!,Run,,1358,4.97,,FALSE,,activities/146111593.tcx.gz
133520688,"Apr 23, 2014, 9:29:16 PM",2 x 10' LT efforts into the wind (Avg 322 and 344 watts),Ride,,5720,44.77,,FALSE,Kestrel Legend,activities/146111592.tcx.gz
133744925,"Apr 24, 2014, 4:35:48 PM",Easy run to Chiro,Run,,3159,5.29,,FALSE,,activities/146354461.tcx.gz
133894308,"Apr 24, 2014, 2:27:54 PM",Small ring recovery commute to & from work,Ride,,28519,51.72,,FALSE,Kestrel Legend,activities/146515728.fit.gz
134192874,"Apr 25, 2014, 8:56:54 PM",Recovery Trainer Ride - Prep for big weekend,Ride,,1928,0.04,,FALSE,Kestrel Legend,activities/146838475.tcx.gz
134545096,"Apr 26, 2014, 11:22:59 AM",Trail Run @ Fountain Head...first 45' with Mindy,Run,,8429,19.21,,FALSE,,activities/147222843.tcx.gz
134996103,"Apr 28, 2014, 12:45:02 AM",Transition shuffle with the beagle mix,Run,,1246,3.62,,FALSE,,activities/147721437.tcx.gz
134996164,"Apr 27, 2014, 6:40:22 PM",West Virginia border ride on the TT bike @ IM watts...might've been a little much 7 days prior to a 70.3,Ride,,20653,145.28,,FALSE,Kestrel Legend,activities/147721445.tcx.gz
135993172,"Apr 30, 2014, 11:23:07 PM",What storm...got out during a lull.  suck it treadmill,Run,,2032,6.45,31,FALSE,,activities/148808266.tcx.gz
135993184,"Apr 29, 2014, 9:27:32 PM",Recovery Trainer Ride,Ride,,3651,24.06,,FALSE,Kestrel Legend,activities/148808263.tcx.gz
136571850,"May 2, 2014, 3:50:01 PM",Hamstring is 50/50 for this weekend's race,Ride,,3686,30.06,,FALSE,Kestrel Legend,activities/149453977.tcx.gz
138194052,"May 6, 2014, 4:28:40 PM",Eat watts & ktape you stupid hamsting!,Ride,,5467,50.75,,FALSE,Kestrel Legend,activities/151220093.tcx.gz
138220778,"May 6, 2014, 1:55:15 AM",Trainer ride to test the hamstring,Ride,,3625,23.37,,FALSE,Kestrel Legend,activities/151248942.tcx.gz
138220796,"May 3, 2014, 12:20:16 PM",Ride to determine no racing for weekend,Ride,,3808,27.25,,FALSE,Kestrel Legend,activities/151248945.tcx.gz
138356240,"May 7, 2014, 12:00:00 AM",Long course meters: Main set 9 x 100 on 1:35,Swim,,3600,"2,800",,FALSE,,
138731025,"May 7, 2014, 10:21:07 PM",Taking the bike for a base/recovery walk,Ride,,5726,39.69,,FALSE,Kestrel Legend,activities/151803819.tcx.gz
139007276,"May 8, 2014, 8:21:48 PM",Cranking efforts in Cape May on roadie,Ride,,5836,49.98,,FALSE,Kestrel Legend,activities/152109852.tcx.gz
139009297,"May 8, 2014, 10:14:39 PM",transition walk / jog to test leg,Run,,435,0.85,,FALSE,,activities/152112050.tcx.gz
139723763,"May 10, 2014, 11:02:22 PM",Transition run with Sara.  Leg is still under construction,Run,,1010,1.9,,FALSE,,activities/152891870.tcx.gz
139723778,"May 10, 2014, 9:48:42 PM",Easy ride in CT to prep the legs for Sunday,Ride,,3998,33.15,,FALSE,Kestrel Legend,activities/152891872.tcx.gz
139731266,"May 10, 2014, 7:30:00 PM",Swim with Sara focus on form. MS: 4 x 125 on 1:45,Swim,,3000,"2,382",,FALSE,,
139957268,"May 11, 2014, 12:12:23 PM",2 x 20 mile efforts negative split,Ride,,7169,64.3,,FALSE,Kestrel Legend,activities/153148091.tcx.gz
139958860,"May 11, 2014, 12:00:00 PM",WU & CD for Road Bike Efforts,Ride,,900,6.92,,FALSE,Kestrel Legend,
140465842,"May 12, 2014, 9:20:10 PM",Reckless Recovery MTB Ride...loved it.,Ride,,4007,25.28,,FALSE,Kestrel Legend,activities/153705721.tcx.gz
140734859,"May 13, 2014, 4:47:19 PM",Base ride to meet up with Chef Will,Ride,,6018,40.76,,FALSE,Kestrel Legend,activities/153996722.tcx.gz
140877387,"May 13, 2014, 11:00:00 PM",Feasted on banana bread during long course master practice :),Swim,,3900,"2,993",,FALSE,,
141184037,"May 14, 2014, 4:20:54 PM",TT Efforts with Josh,Ride,,5467,44.23,,FALSE,Kestrel Legend,activities/154481995.tcx.gz
142274482,"May 17, 2014, 1:57:59 PM",Ride with the Plumber and cameo by Titus,Ride,,15842,95.39,,FALSE,Kestrel Legend,activities/155672473.tcx.gz
142671604,"May 18, 2014, 1:00:00 PM",Main set 3 x 500 Descend,Swim,,3000,"2,736",,FALSE,,
142897907,"May 18, 2014, 7:07:49 PM",Cranking on the MTB,Ride,,3796,26.52,,FALSE,Kestrel Legend,activities/156356075.tcx.gz
143284243,"May 19, 2014, 10:32:29 PM",Contemplating the future...,Ride,,5624,49.82,,FALSE,Kestrel Legend,activities/156779506.tcx.gz
143646702,"May 20, 2014, 9:18:42 PM",Recovery MTB on Accotink Trail,Ride,,3480,22.89,,FALSE,Kestrel Legend,activities/157173146.tcx.gz
143731052,"May 20, 2014, 11:00:00 PM",Long course swimming...mainset: 2 x (4 x 100 on 1:30) + 600 negative split pull,Swim,,3600,"3,106",,FALSE,,
143929240,"May 21, 2014, 2:16:14 PM",MTB: 45' video & coach athlete + 45' Lake Fairfax fun,Ride,,7324,35.33,,FALSE,Kestrel Legend,activities/157481368.tcx.gz
144759034,"May 23, 2014, 9:03:44 PM",Riding on 3 hours sleep...can't do it unless it's game day,Ride,,6531,46.14,,FALSE,Kestrel Legend,activities/158405026.tcx.gz
145389808,"May 25, 2014, 12:25:55 PM",Cape May ride with Vince,Ride,,9082,68.18,,FALSE,Kestrel Legend,activities/159094404.tcx.gz
146285725,"May 27, 2014, 5:38:01 PM",Waiting for MRI results...might as well MTB,Ride,,5007,25.72,,FALSE,Kestrel Legend,activities/160082172.tcx.gz
147425322,"May 30, 2014, 8:49:48 PM",Can't feel the meniscus tear on the bike :),Ride,,6352,48.34,,FALSE,Kestrel Legend,activities/161322985.tcx.gz
148416151,"Jun 1, 2014, 10:10:43 PM",Fuled by Chipotle,Ride,,9180,74.23,,FALSE,Kestrel Legend,activities/162403213.tcx.gz
149051886,"Jun 3, 2014, 12:33:17 PM",Bike commute + errands in the rain,Ride,,18751,46.43,,FALSE,Kestrel Legend,activities/163097420.tcx.gz
149952412,"Jun 5, 2014, 10:43:00 PM",Cranking in Cape May,Ride,,3602,35.63,,FALSE,Kestrel Legend,activities/164068439.tcx.gz
150473601,"Jun 7, 2014, 10:36:01 AM",Easy college ride to Yale and Quinnipiac Universities,Ride,,3683,28.33,,FALSE,Kestrel Legend,activities/150473601.gpx
151151878,"Jun 8, 2014, 6:50:37 PM",Sneaking in quick ride midway trip home from Maine,Ride,,3601,32.92,,FALSE,Kestrel Legend,activities/165366154.tcx.gz
151669519,"Jun 9, 2014, 12:20:20 PM",Nothing fancy...work riding,Ride,,36217,54.72,,FALSE,Kestrel Legend,activities/165926537.tcx.gz
151983903,"Jun 10, 2014, 7:07:20 PM",MTB Ride with Titus,Ride,,4237,17.83,,FALSE,Kestrel Legend,activities/166263486.tcx.gz
152345299,"Jun 11, 2014, 5:00:00 PM",Outdoor pool solo swim,Swim,,2700,"2,500",,FALSE,,
152471269,"Jun 11, 2014, 7:16:57 PM",3 Hill repeats on Hunter Station ,Ride,,4826,37.67,,FALSE,Kestrel Legend,activities/166785359.tcx.gz
152898653,"Jun 12, 2014, 11:00:00 PM",Swim with Sara after traveling from NYC...yawn!,Swim,,2700,"1,931",,FALSE,,
153205183,"Jun 13, 2014, 9:24:59 PM",Easy ride to setup weekend,Ride,,3760,27.57,,FALSE,Kestrel Legend,activities/167573462.tcx.gz
153565612,"Jun 14, 2014, 12:05:32 PM",Quantico ride with fun peeps,Ride,,11539,82.58,,FALSE,Kestrel Legend,activities/167964712.tcx.gz
154026165,"Jun 15, 2014, 7:15:53 PM",Last ride before surgery....made it fun so Wakefield MTB,Ride,,5513,33.79,,FALSE,Kestrel Legend,activities/168464216.tcx.gz
154107211,"Jun 15, 2014, 4:00:00 PM",Long course swimming hurts!,Swim,,4500,"3,500",,FALSE,,
156046630,"Jun 20, 2014, 10:08:15 PM",First ride back from surgery,Ride,,6331,27.68,,FALSE,Kestrel Legend,activities/170627349.tcx.gz
156460872,"Jun 21, 2014, 6:58:09 PM",Easy ride with Sara,Ride,,11433,66.33,,FALSE,Kestrel Legend,activities/171071074.tcx.gz
156836831,"Jun 22, 2014, 4:38:17 PM",Stretch knee out with 2 x 6' efforts,Ride,,5344,42.9,,FALSE,Kestrel Legend,activities/171478037.tcx.gz
157267268,"Jun 23, 2014, 5:08:41 PM",Recovery Ride in the Sun,Ride,,3846,30.96,,FALSE,Kestrel Legend,activities/171946151.tcx.gz
157776359,"Jun 24, 2014, 4:46:57 PM",Teaching Harsha the Cycling Ropes,Ride,,2482,14.1,,FALSE,Kestrel Legend,activities/172492011.tcx.gz
157776381,"Jun 24, 2014, 7:08:05 PM",Parkway Meandering with Matt,Ride,,8355,49.36,,FALSE,Kestrel Legend,activities/172492009.tcx.gz
158068693,"Jun 25, 2014, 4:40:04 PM",MTB Shredding with Titus,Ride,,4758,22.68,,FALSE,Kestrel Legend,activities/172808538.tcx.gz
158545022,"Jun 26, 2014, 6:00:00 AM",First swim after surgery,Swim,,1800,"1,159",,FALSE,,
158545197,"Jun 26, 2014, 9:14:33 PM",10 days after surgery and first run / walk...SUCCESS!,Run,,990,2.39,,FALSE,,activities/173327845.tcx.gz
158864723,"Jun 27, 2014, 6:05:11 PM",Chasing Titus on MTB. Prep for EX2 Tri,Ride,,10717,53.88,,FALSE,Kestrel Legend,activities/173685021.tcx.gz
159916522,"Jun 30, 2014, 11:04:40 AM",Morning Cape May TT Wake-up Ride with new 170mm crank,Ride,,4878,40.51,,FALSE,Kestrel Legend,activities/174844548.tcx.gz
160527722,"Jul 1, 2014, 8:12:04 PM",Soft sand beach run w 20 mph winds. Good knee test ,Run,,1478,4.4,,FALSE,,activities/160527722.gpx
160822667,"Jul 2, 2014, 1:52:55 PM",Couple TT Intervals,Ride,,5579,46.8,,FALSE,Kestrel Legend,activities/175829994.tcx.gz
160823411,"Jul 2, 2014, 4:00:00 PM",Fast Transition Run with monster heat & wind,Run,,1200,4.5,,FALSE,,
161213205,"Jul 3, 2014, 1:00:00 PM",Hurricane Arthur Ocean Swimming,Swim,,1800,"2,012",,FALSE,,
161213618,"Jul 3, 2014, 1:00:00 PM",Beach run in between swim boxes,Run,,300,0.8,,FALSE,,
161430209,"Jul 3, 2014, 9:45:46 PM",Aerobic endurance ride with the wild wind,Ride,,7532,59.34,,FALSE,Kestrel Legend,activities/176484447.tcx.gz
162033061,"Jul 5, 2014, 2:49:47 PM",Post swim run back to beach house,Run,,5950,12.19,,FALSE,,activities/162033061.gpx
162037076,"Jul 5, 2014, 1:30:00 PM",Solo ocean swimming is scary,Swim,,2400,"2,736",,FALSE,,
162629017,"Jul 6, 2014, 9:02:40 PM",Transition Run: 20' beach sand + 10' road,Run,,1808,5.55,,FALSE,,activities/162629017.gpx
162631293,"Jul 6, 2014, 7:02:08 PM",Beach house remodeling caught up with me,Ride,,6341,47.53,,FALSE,Kestrel Legend,activities/177789008.tcx.gz
163423809,"Jul 8, 2014, 7:47:35 PM",Race week MTB tune up. Poor Titus ate it bad...heal up bro!,Ride,,4581,20.27,,FALSE,Kestrel Legend,activities/163423809.gpx
163846745,"Jul 9, 2014, 8:55:24 PM",Race tune - up run. Went to far. Calves are pissed,Run,,2111,6.87,,FALSE,,activities/163846745.gpx
164630012,"Jul 11, 2014, 8:30:22 PM",EX2 prep on TT bike,Ride,,2854,22.91,,FALSE,Kestrel Legend,activities/179958874.tcx.gz
165621399,"Jul 12, 2014, 7:11:47 PM",Pre-ride Xterra MTB Course,Ride,,4293,11.97,,FALSE,Kestrel Legend,activities/181032351.tcx.gz
165621404,"Jul 13, 2014, 1:19:01 PM",Xterra EX2 MTB Leg,Ride,,4340,23.16,,FALSE,Kestrel Legend,activities/181032354.tcx.gz
166291589,"Jul 15, 2014, 4:00:00 PM",Recovery Swim @ W&L High School,Swim,,1800,"1,835",,FALSE,,
166680069,"Jul 15, 2014, 3:52:07 PM",Recovery Run to Pool and Back,Run,,3884,3.85,,FALSE,,activities/182164293.tcx.gz
166927584,"Jul 16, 2014, 1:02:49 AM",Recovery trainer ride,Ride,,2710,18.15,,FALSE,Kestrel Legend,activities/182451442.tcx.gz
166927668,"Jul 16, 2014, 12:18:10 PM",Work Commute: Big ring only & hard on way home,Ride,,36921,57.02,,FALSE,Kestrel Legend,activities/182451454.tcx.gz
167757968,"Jul 18, 2014, 9:36:34 PM",Post Work commute MTB to Wakefield. Tired!,Ride,,4286,24.94,,FALSE,Kestrel Legend,activities/183348007.tcx.gz
167758840,"Jul 18, 2014, 8:34:15 PM",Work commute to The Nature Conservancy,Ride,,5359,40.19,,FALSE,Kestrel Legend,activities/183348892.tcx.gz
167764551,"Jul 17, 2014, 6:00:00 PM",Run to Pool,Run,,600,2.01,,FALSE,,
167765285,"Jul 18, 2014, 6:10:00 PM",Lunch Time Siwm,Swim,,2400,"2,285",,FALSE,,
168163733,"Jul 19, 2014, 9:34:56 PM",Easy beach run.  Pure jou,Run,,3817,10.82,,FALSE,,activities/168163733.gpx
169140344,"Jul 21, 2014, 12:32:27 PM",Easy commute to work,Ride,,35802,41.53,,FALSE,Kestrel Legend,activities/184844008.tcx.gz
169411314,"Jul 22, 2014, 4:28:40 PM",Run Military Rd Hills. Damn gps shut off,Run,,3040,5.93,,FALSE,,activities/169411314.gpx
170101040,"Jul 23, 2014, 9:40:31 PM",Ride to Track Workout,Ride,,2451,19.2,,FALSE,Kestrel Legend,activities/185877620.tcx.gz
170101839,"Jul 23, 2014, 10:30:00 PM",Track: 5 x 600s (400 @ 5K + 200 sprint),Run,,2520,8.36,,FALSE,,
170377252,"Jul 24, 2014, 4:00:00 PM",Run to Pool,Run,,600,2.01,,FALSE,,
170377955,"Jul 24, 2014, 4:15:00 PM",Lunch Time Swim: 1000 Free + 5 x 200 Pull + 6 x 100 + 100 CD,Swim,,2520,"2,469",,FALSE,,
170787969,"Jul 25, 2014, 4:20:52 PM",Run to Upton Hills for outdoor swim,Run,,4144,7.45,,FALSE,,activities/170787969.gpx
170788611,"Jul 25, 2014, 5:00:00 PM",Outdoor Lunch Swim...lots of drills & stroke,Swim,,1200,"1,000",,FALSE,,
